2631, 22, 0.000613, 9.777175, 12
3276, 23, 0.000816, 10.596228, 15
145, 17, 0.000039, 9.991736, 13
2720, 25, 0.000634, 11.778175, 17
165, 16, 0.000043, 7.122302, 10
1734, 22, 0.000413, 9.242965, 12
1741, 22, 0.000409, 10.434753, 14
439, 21, 0.000108, 10.762689, 11
464, 17, 0.000117, 7.594110, 7
611, 21, 0.000150, 11.505495, 13
724, 23, 0.000173, 11.720203, 15
1659, 23, 0.000406, 10.913138, 11
372, 19, 0.000097, 9.064412, 13
1420, 22, 0.000345, 9.654285, 14
465, 19, 0.000118, 8.198483, 13
2130, 22, 0.000531, 9.637002, 10
794, 20, 0.000194, 9.232662, 10
71, 21, 0.000019, 12.981481, 19
456, 22, 0.000114, 11.538043, 18
368, 22, 0.000094, 10.895522, 16
27, 16, 0.000008, 9.658537, 14
76, 16, 0.000022, 8.586777, 10
2805, 25, 0.000654, 11.126078, 15
805, 22, 0.000202, 10.205490, 14
1666, 23, 0.000485, 10.283399, 13
2470, 25, 0.000588, 10.341148, 15
1294, 21, 0.000316, 9.678754, 15
100, 13, 0.000028, 6.965909, 7
1609, 23, 0.000395, 11.262332, 13
225, 24, 0.000057, 14.014124, 16
1820, 24, 0.000428, 11.521884, 14
129, 16, 0.000035, 9.490654, 12
37, 18, 0.000010, 10.224138, 16
1500, 23, 0.000353, 10.929374, 13
4075, 26, 0.000991, 11.364935, 14
5873, 27, 0.001363, 12.111759, 17
487, 22, 0.000123, 11.715539, 14
5296, 26, 0.001247, 11.095140, 14
2349, 22, 0.000581, 9.769992, 12
5296, 25, 0.001249, 10.857240, 13
125, 14, 0.000034, 7.957547, 8
3436, 25, 0.000811, 11.442862, 19
1193, 21, 0.000326, 9.672156, 11
9239, 26, 0.002223, 10.243107, 16
2256, 24, 0.000551, 10.431752, 14
626, 24, 0.000152, 13.149850, 20
92, 18, 0.000025, 10.108108, 14
1145, 23, 0.000282, 11.038278, 15
1201, 21, 0.000302, 10.729582, 11
5557, 28, 0.001290, 12.400022, 16
730, 20, 0.000190, 9.971878, 12
9355, 27, 0.002196, 10.634223, 15
661, 19, 0.000165, 8.784560, 11
2195, 26, 0.000509, 12.088660, 16
257, 18, 0.000067, 9.302817, 12
2440, 24, 0.000583, 10.665108, 16
339, 18, 0.000089, 8.504363, 8
2316, 24, 0.000583, 10.876887, 12
272, 23, 0.000067, 13.205607, 17
3401, 24, 0.000783, 10.827281, 16
9544, 27, 0.002189, 11.500223, 19
8845, 25, 0.002225, 9.668666, 13
360, 21, 0.000090, 10.358108, 15
103, 22, 0.000027, 13.396226, 18
11359, 28, 0.002643, 11.550716, 14
406, 20, 0.000103, 9.673105, 16
8302, 27, 0.001880, 11.224098, 17
6762, 27, 0.001620, 11.857835, 15
2421, 25, 0.000558, 11.356253, 19
3944, 24, 0.000951, 9.624696, 10
899, 24, 0.000217, 11.509498, 16
868, 22, 0.000215, 10.496537, 16
14476, 27, 0.003414, 10.902156, 15
3141, 26, 0.000732, 11.720124, 18
8979, 25, 0.002141, 9.915070, 11
1631, 26, 0.000417, 11.593962, 20
413, 20, 0.000101, 9.494100, 14
8936, 26, 0.002143, 10.441500, 16
166, 16, 0.000047, 8.824561, 10
7986, 27, 0.001926, 11.352398, 17
490, 19, 0.000127, 8.285018, 11
324, 25, 0.000077, 14.158000, 21
56, 15, 0.000016, 8.000000, 11
83, 17, 0.000023, 9.753731, 13
186, 15, 0.000050, 7.285256, 7
2713, 25, 0.000638, 11.471880, 17
206, 17, 0.000056, 9.267241, 11
5691, 27, 0.001340, 11.793857, 17
1408, 20, 0.000406, 8.122260, 8
573, 20, 0.000142, 9.429467, 12
2764, 27, 0.000642, 11.324105, 21
2791, 26, 0.000646, 10.970857, 18
2006, 22, 0.000491, 9.714753, 12
1238, 22, 0.000301, 10.961108, 14
1016, 22, 0.000252, 10.979253, 12
244, 19, 0.000065, 9.925373, 17
722, 20, 0.000178, 9.412151, 8
2213, 21, 0.000534, 8.091731, 9
2265, 24, 0.000591, 11.276221, 14
3613, 25, 0.000865, 10.675133, 13
